3530	maximum-difference-by-remapping-a-digit	0
3531	minimum-average-difference	0
3532	maximum-profitable-triplets-with-increasing-prices-ii	1
3533	valid-triangle-number	0
3534	defanging-an-ip-address	0
3535	shopping-offers	0
3536	alphabet-board-path	0
3537	max-stack	1
3539	shortest-and-lexicographically-smallest-beautiful-string	0
3540	minimum-total-distance-traveled	0
3541	find-the-safest-path-in-a-grid	0
3542	minimum-division-operations-to-make-array-non-decreasing	0
3544	find-all-people-with-secret	0
3545	sum-of-matrix-after-queries	0
3546	smallest-range-ii	0
3547	integer-break	0
3548	match-substring-after-replacement	0
3549	find-polygon-with-the-largest-perimeter	0
3550	intersection-of-two-arrays	0
3551	number-of-unique-flavors-after-sharing-k-candies	0
3552	promise-time-limit	1
3553	design-authentication-manager	0
3554	smallest-k-length-subsequence-with-occurrences-of-a-letter	0
3555	best-sightseeing-pair	0
3556	strobogrammatic-number-ii	0
3557	smallest-greater-multiple-made-of-two-digits	1
3558	maximum-number-of-words-you-can-type	0
3559	largest-time-for-given-digits	0
3560	reschedule-meetings-for-maximum-free-time-ii	0
3561	4sum-ii	0
3563	find-most-frequent-vowel-and-consonant	0
3564	maximum-number-of-weeks-for-which-you-can-work	0
3565	maximize-subarray-sum-after-removing-all-occurrences-of-one-element	0
3566	swapping-nodes-in-a-linked-list	0
3567	maximum-path-score-in-a-grid	0
3568	longest-common-suffix-queries	0
3569	count-the-number-of-houses-at-a-certain-distance-ii	0
3570	buildings-with-an-ocean-view	0
3571	design-spreadsheet	0
3572	sum-of-distances	0
3573	date-range-generator	0
3574	form-array-by-concatenating-subarrays-of-another-array	0
3575	design-file-system	1
3576	implement-trie-prefix-tree	0
3577	maximum-amount-of-money-robot-can-earn	0
3579	maximum-number-of-k-divisible-components	0
3580	concatenate-non-zero-digits-and-multiply-by-sum-ii	0
3581	maximum-number-of-moves-to-kill-all-pawns	0
3582	reverse-degree-of-a-string	0
3583	minimum-discards-to-balance-inventory	0
3584	maximum-total-reward-using-operations-i	0
3585	count-special-triplets	0
3586	calculate-delayed-arrival-time	0
3587	count-beautiful-splits-in-an-array	0
3588	count-servers-that-communicate	0
3589	concatenated-words	0
3590	apply-substitutions	0
3591	stamping-the-grid	0
3592	sum-of-weighted-modes-in-subarrays	0
3593	count-integers-with-even-digit-sum	0
3594	process-restricted-friend-requests	0
3595	minimum-health-to-beat-game	0
3596	n-queens-ii	0
3597	word-pattern-ii	0
3598	remove-duplicate-letters	0
3599	handshakes-that-dont-cross	0
3600	length-of-the-longest-subsequence-that-sums-to-target	0
3601	minimum-add-to-make-parentheses-valid	0
3602	paths-in-maze-that-lead-to-same-room	0
3603	library-late-fee-calculator	0
3604	number-of-ways-to-paint-sheets	0
3606	broken-calculator	0
3607	construct-the-longest-new-string	0
3609	distinct-echo-substrings	0
3610	sliding-subarray-beauty	0
3611	subtract-the-product-and-sum-of-digits-of-an-integer	0
3612	minimum-time-to-eat-all-grains	0
3614	minimum-edge-reversals-so-every-node-is-reachable	0
3615	determine-if-two-events-have-conflict	0
3616	lexicographically-smallest-palindromic-permutation-greater-than-target	0
3617	find-the-maximum-number-of-elements-in-subset	0
3618	reverse-words-in-a-string-ii	0
3619	maximize-the-topmost-element-after-k-moves	0
3620	smallest-missing-non-negative-integer-after-operations	0
3621	number-of-beautiful-partitions	0
3622	find-words-containing-character	0
3623	count-complete-substrings	0
3624	count-prime-gap-balanced-subarrays	0
3625	minimum-number-of-work-sessions-to-finish-the-tasks	0
3626	minimum-increments-for-target-multiples-in-an-array	0
3627	average-value-of-even-numbers-that-are-divisible-by-three	0
3628	find-center-of-star-graph	0
3629	minimum-number-of-increments-on-subarrays-to-form-a-target-array	0
3630	design-movie-rental-system	0
3631	join-two-arrays-by-id	0
3632	letter-combinations-of-a-phone-number	0
3633	maximum-frequency-score-of-a-subarray	0
3634	incremental-memory-leak	0
3636	find-the-xor-of-numbers-which-appear-twice	1
3637	painting-the-walls	0
3638	longest-arithmetic-subsequence	0
3639	filter-restaurants-by-vegan-friendly-price-and-distance	0
3640	minimum-garden-perimeter-to-collect-enough-apples	0
3641	maximum-equal-frequency	0
3642	minimum-cost-to-repair-edges-to-traverse-a-graph	0
3643	merge-triplets-to-form-target-triplet	0
3644	maximal-rectangle	0
3645	count-vowel-strings-in-ranges	0
3646	unique-morse-code-words	0
3647	check-if-point-is-reachable	0
3648	rearrange-string-k-distance-apart	0
3649	find-three-consecutive-integers-that-sum-to-a-given-number	0
3650	count-prefixes-of-a-given-string	0
3651	max-increase-to-keep-city-skyline	0
3653	largest-even-number	0
3654	reachable-nodes-in-subdivided-graph	0
3655	flatten-a-multilevel-doubly-linked-list	1
3656	number-of-prefix-connected-groups	0
3657	minimum-time-takes-to-reach-destination-without-drowning	0
3658	a-number-after-a-double-reversal	0
3661	remove-vowels-from-a-string	0
3662	find-minimum-time-to-finish-all-jobs	0
3663	earliest-possible-day-of-full-bloom	0
3664	shortest-path-in-a-weighted-tree	0
3665	count-subtrees-with-max-distance-between-cities	1
3666	minimum-subarrays-in-a-valid-split	0
3667	encode-string-with-shortest-length	0
3668	find-the-power-of-k-size-subarrays-ii	1
3669	find-in-mountain-array	1
3670	n-ary-tree-preorder-traversal	0
3671	minimum-cost-good-caption	0
3672	minimum-sum-of-values-by-dividing-array	0
3673	group-shifted-strings	0
3674	find-the-prefix-common-array-of-two-arrays	0
3675	rotate-string	0
3676	longest-uncommon-subsequence-i	0
3677	find-the-peaks	0
3678	leftmost-column-with-at-least-a-one	1
3679	pythagorean-distance-nodes-in-a-tree	0
3680	minimum-cost-to-merge-stones	0
3681	calculator-with-method-chaining	0
3682	find-all-lonely-numbers-in-the-array	0
3683	reach-end-of-array-with-max-score	0
3684	watering-plants	0
3685	valid-perfect-square	0
3686	design-a-food-rating-system	0
3687	implement-rand10-using-rand7	1
3688	smallest-subarrays-with-maximum-bitwise-or	0
3689	maximum-score-from-performing-multiplication-operations	0
3690	is-graph-bipartite	0
3691	insufficient-nodes-in-root-to-leaf-paths	0
3692	number-of-beautiful-integers-in-the-range	0
3693	longest-non-decreasing-subarray-from-two-arrays	0
3694	lonely-pixel-i	0
3695	maximum-number-of-coins-you-can-get	0
3696	minimum-moves-to-capture-the-queen	0
3697	shortest-path-in-a-grid-with-obstacles-elimination	0
3698	min-cost-climbing-stairs	0
3699	design-bounded-blocking-queue	1
3701	minimum-cost-path-with-edge-reversals	0
3703	sum-of-mutated-array-closest-to-target	0
3704	minimize-length-of-array-using-operations	0
3705	extract-kth-character-from-the-rope-tree	1
3706	longest-uploaded-prefix	0
3708	count-substrings-with-k-frequency-characters-ii	1
3709	jump-game-iii	0
3710	time-taken-to-mark-all-nodes	0
3711	non-decreasing-array	0
3712	maximum-count-of-positive-integer-and-negative-integer	0
3714	binary-string-with-substrings-representing-1-to-n	0
3715	longest-special-path	0
3716	maximize-the-total-height-of-unique-towers	0
3717	validate-stack-sequences	0
3718	count-almost-equal-pairs-i	1
3719	stone-game-ii	0
3720	maximum-or	0
3721	arithmetic-slices	0
3722	minimum-equal-sum-of-two-arrays-after-replacing-zeros	0
3724	substring-xor-queries	0
3725	destroying-asteroids	0
3726	minimize-deviation-in-array	0
3727	most-frequent-number-following-key-in-an-array	0
3729	maximum-strength-of-k-disjoint-subarrays	0
3730	find-players-with-zero-or-one-losses	0
3731	reveal-cards-in-increasing-order	0
3732	rearrange-characters-to-make-target-string	0
3733	number-of-distinct-binary-strings-after-applying-operations	0
3734	palindrome-rearrangement-queries	0
3735	partition-array-into-three-parts-with-equal-sum	0
3736	find-score-of-an-array-after-marking-all-elements	0
3737	minimum-absolute-difference-in-bst	0
3738	mirror-reflection	0
3740	erect-the-fence-ii	0
3741	find-k-closest-elements	0
3743	count-number-of-maximum-bitwise-or-subsets	1
3745	best-time-to-buy-and-sell-stock-iv	0
3746	nth-magical-number	0
3747	k-similar-strings	0
3748	restore-the-array-from-adjacent-pairs	0
3749	check-if-word-is-valid-after-substitutions	0
3750	non-negative-integers-without-consecutive-ones	0
3752	generate-random-point-in-a-circle	1
3753	minimum-operations-to-make-subarray-elements-equal	0
3754	count-no-zero-pairs-that-sum-to-n	0
3755	lexicographically-smallest-string-after-applying-operations	0
3757	smallest-string-with-swaps	0
3758	is-array-a-preorder-of-some-binary-tree	0
3759	add-two-promises	1
3760	minimum-operations-to-equalize-array	0
3761	convert-binary-search-tree-to-sorted-doubly-linked-list	1
3762	maximum-number-that-makes-result-of-bitwise-and-zero	0
3763	sentence-screen-fitting	0
3764	convert-sorted-array-to-binary-search-tree	0
3765	paths-in-matrix-whose-sum-is-divisible-by-k	0
3766	lexicographically-smallest-string-after-deleting-duplicate-characters	0
3767	rearrange-words-in-a-sentence	0
3768	check-balanced-string	1
3770	maximum-subarray-with-equal-products	0
3771	make-a-positive-array	0
3772	check-if-there-is-a-valid-path-in-a-grid	0
3773	longest-balanced-subarray-ii	0
3774	maximum-size-of-a-set-after-removals	0
3775	count-primes	0
3776	wiggle-sort	0
3777	maximum-score-of-a-good-subarray	0
3778	replace-elements-in-an-array	0
3779	adding-spaces-to-a-string	0
3780	design-a-todo-list	0
3781	network-recovery-pathways	0
3782	single-threaded-cpu	0
3783	count-routes-to-climb-a-rectangular-grid	0
3784	throne-inheritance	0
3785	check-if-number-has-equal-digit-count-and-digit-value	0
3788	binary-tree-paths	0
3789	minimum-elements-to-add-to-form-a-given-sum	0
3790	copy-list-with-random-pointer	1
3791	best-time-to-buy-and-sell-stock-v	0
3792	dungeon-game	0
3793	count-largest-group	0
3794	shuffle-the-array	0
3796	swap-for-longest-repeated-character-substring	0
3797	shortest-palindrome	0
3798	minimum-operations-to-make-array-equal-to-target	1
3799	maximum-total-subarray-value-i	0
3800	find-common-elements-between-two-arrays	0
3801	subsequences-with-a-unique-middle-mode-ii	0
3802	design-search-autocomplete-system	0
3804	find-all-the-lonely-nodes	0
3805	number-of-ways-to-stay-in-the-same-place-after-some-steps	0
3806	sort-the-matrix-diagonally	0
3807	jump-game-ii	0
3808	reorder-list	0
3809	total-cost-to-hire-k-workers	0
3810	maximize-the-distance-between-points-on-a-square	0
3811	splitting-a-string-into-descending-consecutive-values	0
3813	tree-of-coprimes	0
3815	strange-printer-ii	0
3817	remove-letter-to-equalize-frequency	0
3818	check-divisibility-by-digit-sum-and-product	0
3819	task-scheduler	0
3820	divide-array-in-sets-of-k-consecutive-numbers	0
3821	sum-of-prefix-scores-of-strings	0
3822	sum-game	0
3823	minimum-operations-to-reach-target-array	0
3825	max-area-of-island	0
3826	minimum-number-of-frogs-croaking	0
3827	minimum-operations-to-make-all-array-elements-equal	0
3828	minimum-moves-to-pick-k-ones	0
3829	reverse-only-letters	0
3830	find-right-interval	0
3831	find-the-kth-largest-integer-in-the-array	0
3832	design-memory-allocator	1
3833	insert-into-a-sorted-circular-linked-list	1
3834	count-lattice-points-inside-a-circle	0
3835	check-if-all-characters-have-equal-number-of-occurrences	0
3836	escape-the-spreading-fire	0
3837	uncrossed-lines	0
3838	two-out-of-three	0
3839	maximum-value-at-a-given-index-in-a-bounded-array	0
3840	my-calendar-i	0
3841	maximize-the-confusion-of-an-exam	0
3842	first-day-where-you-have-been-in-all-the-rooms	0
3843	encode-number	0
3845	repeated-substring-pattern	0
